Àðòèêóë;x1;y1;x2;y2;x3;y3;x4;y4;x5;y5;x6;y6
121431;41;28;41;28;41;28;0;0;0;0;0;0
121432;53;36;53;36;53;36;0;0;0;0;0;0
121433;64;44;64;44;64;44;0;0;0;0;0;0
121434;76;52;76;52;76;52;0;0;0;0;0;0
121541;19;49;19;49;19;49;0;0;0;0;0;0
121542;26;68;26;68;26;68;0;0;0;0;0;0
121543;34;87;34;87;34;87;0;0;0;0;0;0
121544;41;107;41;107;41;107;0;0;0;0;0;0
121651;17;39;23;55;23;55;17;39;0;0;0;0
121652;22;50;29;71;29;71;22;50;0;0;0;0
121653;27;62;36;88;36;88;27;62;0;0;0;0
121654;32;73;43;104;43;104;32;73;0;0;0;0
117131;28;50;28;50;0;0;0;0;0;0;0;0
117132;39;69;39;69;0;0;0;0;0;0;0;0
117133;50;88;50;88;0;0;0;0;0;0;0;0
117134;62;108;61;108;0;0;0;0;0;0;0;0
121841;16;37;24;54;24;55;16;37;0;0;0;0
121842;21;48;31;70;31;71;21;48;0;0;0;0
121843;26;59;38;86;38;87;26;58;0;0;0;0
121844;31;69;45;102;45;103;31;69;0;0;0;0
121881;12;25;21;36;18;20;36;15;19;20;0;0
121882;17;35;29;50;25;27;49;21;27;27;0;0
121883;21;45;37;64;32;34;63;27;34;35;0;0
121884;26;55;46;79;40;42;77;33;42;43;0;0
121891;20;43;20;43;20;43;20;43;0;0;0;0
121892;26;56;26;56;26;56;26;56;0;0;0;0
121893;32;68;32;68;32;68;32;68;0;0;0;0
121894;38;81;38;81;38;81;38;81;0;0;0;0
121911;18;51;24;65;20;56;17;48;0;0;0;0
121912;24;67;31;84;26;72;22;62;0;0;0;0
121913;29;82;38;103;32;89;27;76;0;0;0;0
121914;35;97;46;123;38;105;32;90;0;0;0;0
122031;20;60;20;60;20;60;20;60;0;0;0;0
122032;26;78;26;77;26;77;26;77;0;0;0;0
122033;31;95;31;95;31;95;31;95;0;0;0;0
122034;37;113;37;113;37;113;37;113;0;0;0;0
122111;17;35;23;50;23;50;17;35;0;0;0;0
122112;22;46;30;65;30;65;22;46;0;0;0;0
122113;27;56;36;79;36;80;27;56;0;0;0;0
122114;32;66;43;94;43;94;32;66;0;0;0;0
122131;27;59;27;59;27;59;0;0;0;0;0;0
122132;35;77;35;77;35;77;0;0;0;0;0;0
122133;43;94;43;94;43;94;0;0;0;0;0;0
122134;51;112;51;112;51;112;0;0;0;0;0;0
122151;19;44;19;44;19;44;0;0;0;0;0;0
122152;26;61;26;61;26;61;0;0;0;0;0;0
122153;34;78;34;78;34;78;0;0;0;0;0;0
122154;41;96;41;96;41;96;0;0;0;0;0;0
117141;17;45;23;57;23;57;17;45;0;0;0;0
117142;22;58;29;74;29;74;22;58;0;0;0;0
117143;26;71;36;90;36;91;26;71;0;0;0;0
117144;31;84;42;107;43;108;31;84;0;0;0;0
122281;23;55;17;39;23;55;16;39;0;0;0;0
122282;30;71;22;50;30;71;20;50;0;0;0;0
122283;37;87;27;61;37;87;25;62;0;0;0;0
122284;44;103;33;73;44;103;29;73;0;0;0;0
122451;29;36;29;36;29;36;0;0;0;0;0;0
122452;39;48;39;48;39;48;0;0;0;0;0;0
122453;48;60;48;60;48;60;0;0;0;0;0;0
122454;58;72;58;72;58;72;0;0;0;0;0;0
122521;25;49;19;42;14;35;0;0;0;0;0;0
122522;35;68;27;58;19;48;0;0;0;0;0;0
122523;44;86;34;74;24;62;0;0;0;0;0;0
122524;54;106;42;90;29;76;0;0;0;0;0;0
122681;27;61;27;61;27;61;0;0;0;0;0;0
122682;35;79;35;79;35;79;0;0;0;0;0;0
122683;43;97;43;97;43;97;0;0;0;0;0;0
122684;51;115;51;115;51;115;0;0;0;0;0;0
122781;27;55;27;55;27;55;0;0;0;0;0;0
122782;35;71;35;71;35;71;0;0;0;0;0;0
122783;43;87;43;87;43;87;0;0;0;0;0;0
122784;52;103;52;103;51;103;0;0;0;0;0;0
122851;27;59;27;59;27;59;0;0;0;0;0;0
122852;35;76;35;76;35;76;0;0;0;0;0;0
122853;43;94;43;94;43;94;0;0;0;0;0;0
122854;51;111;51;111;51;111;0;0;0;0;0;0
122861;27;59;27;59;27;59;0;0;0;0;0;0
122862;35;76;35;76;35;76;0;0;0;0;0;0
122863;43;93;43;93;43;93;0;0;0;0;0;0
122864;51;111;51;111;51;111;0;0;0;0;0;0
123201;41;20;41;20;41;20;0;0;0;0;0;0
123202;56;27;56;27;56;27;0;0;0;0;0;0
123203;71;34;71;34;71;34;0;0;0;0;0;0
123204;87;42;87;42;87;42;0;0;0;0;0;0
123221;12;36;16;46;25;54;16;46;12;36;0;0
123222;16;48;22;62;33;72;22;62;16;48;0;0
123223;20;60;27;77;41;90;27;77;20;60;0;0
123224;23;72;33;93;49;108;33;93;24;72;0;0
117151;26;62;26;62;26;62;0;0;0;0;0;0
117152;34;80;34;80;34;80;0;0;0;0;0;0
117153;41;98;41;98;41;98;0;0;0;0;0;0
117154;49;116;49;116;49;116;0;0;0;0;0;0
100371;29;45;29;45;0;0;0;0;0;0;0;0
100372;40;62;40;62;0;0;0;0;0;0;0;0
100373;51;79;51;79;0;0;0;0;0;0;0;0
100374;63;97;63;97;0;0;0;0;0;0;0;0
102881;41;42;41;42;0;0;0;0;0;0;0;0
102882;53;54;53;54;0;0;0;0;0;0;0;0
102883;65;66;65;66;0;0;0;0;0;0;0;0
102884;77;78;77;78;0;0;0;0;0;0;0;0
104421;10;10;13;13;26;26;12;13;10;10;13;13
104422;13;14;18;19;36;36;17;18;13;14;18;19
104423;17;18;23;24;45;46;22;23;17;18;23;24
104424;21;21;28;29;56;57;27;28;21;21;28;29
105571;29;43;29;43;0;0;0;0;0;0;0;0
105572;40;60;40;59;0;0;0;0;0;0;0;0
105573;51;76;51;76;0;0;0;0;0;0;0;0
105574;63;93;63;93;0;0;0;0;0;0;0;0
105641;47;60;0;0;0;0;0;0;0;0;0;0
105642;65;83;0;0;0;0;0;0;0;0;0;0
105643;83;106;0;0;0;0;0;0;0;0;0;0
105644;102;130;0;0;0;0;0;0;0;0;0;0
105741;19;57;18;57;19;57;0;0;0;0;0;0
105742;26;79;25;79;26;79;0;0;0;0;0;0
105743;33;101;32;101;33;101;0;0;0;0;0;0
105744;41;124;39;124;40;124;0;0;0;0;0;0
106031;19;46;19;46;19;46;0;0;0;0;0;0
106032;26;64;26;64;26;64;0;0;0;0;0;0
106033;34;82;34;82;34;82;0;0;0;0;0;0
106034;41;100;41;100;41;100;0;0;0;0;0;0
106341;31;20;31;20;31;20;0;0;0;0;0;0
106342;43;27;43;27;43;27;0;0;0;0;0;0
106343;54;34;54;34;54;34;0;0;0;0;0;0
106344;66;42;66;42;66;42;0;0;0;0;0;0
106351;26;60;28;60;28;60;0;0;0;0;0;0
106352;33;78;36;78;36;78;0;0;0;0;0;0
106353;41;96;45;96;45;96;0;0;0;0;0;0
106354;49;113;53;113;53;113;0;0;0;0;0;0
106411;29;44;29;44;0;0;0;0;0;0;0;0
106412;40;61;40;61;0;0;0;0;0;0;0;0
106413;51;79;51;78;0;0;0;0;0;0;0;0
106414;63;96;63;96;0;0;0;0;0;0;0;0
106621;19;49;19;49;19;49;0;0;0;0;0;0
106622;26;68;26;68;26;68;0;0;0;0;0;0
106623;34;87;34;87;34;87;0;0;0;0;0;0
106624;41;107;41;107;41;107;0;0;0;0;0;0
107241;13;39;17;45;21;49;17;45;13;39;0;0
107242;18;51;22;60;28;65;22;60;18;51;0;0
107243;22;64;28;75;35;81;28;75;22;64;0;0
107244;26;77;34;90;42;97;34;90;26;77;0;0
107381;29;29;29;29;29;29;29;29;0;0;0;0
107382;40;40;40;40;40;40;40;40;0;0;0;0
107383;51;51;51;51;51;51;51;51;0;0;0;0
107384;63;62;63;62;63;62;63;62;0;0;0;0
117831;27;53;27;53;27;53;0;0;0;0;0;0
117832;35;69;35;69;35;69;0;0;0;0;0;0
117833;43;84;43;84;43;84;0;0;0;0;0;0
117834;51;100;51;100;51;100;0;0;0;0;0;0
107441;43;61;0;0;0;0;0;0;0;0;0;0
107442;59;84;0;0;0;0;0;0;0;0;0;0
107443;75;107;0;0;0;0;0;0;0;0;0;0
107444;92;131;0;0;0;0;0;0;0;0;0;0
107581;27;50;27;50;27;50;0;0;0;0;0;0
107582;35;65;35;65;35;65;0;0;0;0;0;0
107583;43;80;43;80;43;80;0;0;0;0;0;0
107584;51;95;51;95;51;95;0;0;0;0;0;0
108581;25;27;25;27;25;27;25;27;0;0;0;0
108582;32;35;31;35;32;35;31;35;0;0;0;0
108583;38;42;38;42;38;42;38;42;0;0;0;0
108584;45;49;45;49;45;49;45;49;0;0;0;0
108591;46;30;46;30;0;0;0;0;0;0;0;0
108592;64;41;64;41;0;0;0;0;0;0;0;0
108593;81;52;81;52;0;0;0;0;0;0;0;0
108594;100;65;100;64;0;0;0;0;0;0;0;0
108831;41;46;41;46;0;0;0;0;0;0;0;0
108832;53;59;53;59;0;0;0;0;0;0;0;0
108833;66;73;66;73;0;0;0;0;0;0;0;0
108834;78;86;78;86;0;0;0;0;0;0;0;0
108921;41;27;41;27;0;0;0;0;0;0;0;0
108922;53;34;53;34;0;0;0;0;0;0;0;0
108923;64;42;64;42;0;0;0;0;0;0;0;0
108924;76;49;76;49;0;0;0;0;0;0;0;0
109181;29;29;29;29;29;29;29;29;0;0;0;0
109182;40;40;40;40;40;40;40;40;0;0;0;0
109183;51;52;51;52;51;52;51;52;0;0;0;0
109184;63;63;63;63;63;63;63;63;0;0;0;0
109321;30;31;18;19;25;26;0;0;0;0;0;0
109322;41;43;25;26;35;36;0;0;0;0;0;0
109323;53;55;32;33;44;46;0;0;0;0;0;0
109324;65;67;39;41;54;56;0;0;0;0;0;0
109691;43;61;0;0;0;0;0;0;0;0;0;0
109692;59;83;0;0;0;0;0;0;0;0;0;0
109693;76;107;0;0;0;0;0;0;0;0;0;0
109694;93;131;0;0;0;0;0;0;0;0;0;0
110021;25;25;25;25;25;25;25;25;0;0;0;0
110022;35;35;34;35;34;35;34;35;0;0;0;0
110023;44;45;44;45;44;45;44;45;0;0;0;0
110024;54;54;54;54;54;54;54;54;0;0;0;0
110321;55;55;0;0;0;0;0;0;0;0;0;0
110322;70;70;0;0;0;0;0;0;0;0;0;0
110323;85;86;0;0;0;0;0;0;0;0;0;0
110324;100;101;0;0;0;0;0;0;0;0;0;0
110451;46;60;0;0;0;0;0;0;0;0;0;0
110452;64;84;0;0;0;0;0;0;0;0;0;0
110453;81;106;0;0;0;0;0;0;0;0;0;0
110454;100;131;0;0;0;0;0;0;0;0;0;0
110501;37;28;37;28;37;28;0;0;0;0;0;0
110502;48;36;48;36;48;36;0;0;0;0;0;0
110503;58;44;58;44;58;44;0;0;0;0;0;0
110504;69;52;69;52;69;52;0;0;0;0;0;0
110551;51;27;51;27;0;0;0;0;0;0;0;0
110552;65;34;65;34;0;0;0;0;0;0;0;0
110553;78;41;78;41;0;0;0;0;0;0;0;0
110554;92;49;92;49;0;0;0;0;0;0;0;0
110641;20;51;20;51;20;51;20;51;0;0;0;0
110642;26;66;26;66;26;66;26;66;0;0;0;0
110643;32;81;32;81;32;81;32;81;0;0;0;0
110644;38;96;38;96;38;96;38;96;0;0;0;0
110651;29;29;29;29;29;29;0;0;0;0;0;0
110652;38;39;38;39;38;39;0;0;0;0;0;0
110653;48;48;48;48;48;48;0;0;0;0;0;0
110654;57;58;58;58;57;58;0;0;0;0;0;0
118381;26;60;26;60;0;0;0;0;0;0;0;0
118382;36;84;36;84;0;0;0;0;0;0;0;0
118383;45;107;46;107;0;0;0;0;0;0;0;0
118384;55;131;56;131;0;0;0;0;0;0;0;0
111511;42;27;42;27;42;27;0;0;0;0;0;0
111512;55;36;55;36;55;36;0;0;0;0;0;0
111513;67;43;67;43;67;43;0;0;0;0;0;0
111514;79;51;79;51;79;51;0;0;0;0;0;0
112011;41;42;41;42;0;0;0;0;0;0;0;0
112012;53;54;53;54;0;0;0;0;0;0;0;0
112013;66;66;66;66;0;0;0;0;0;0;0;0
112014;78;78;78;78;0;0;0;0;0;0;0;0
118671;19;50;19;50;19;50;0;0;0;0;0;0
118672;26;69;26;69;26;69;0;0;0;0;0;0
118673;34;88;34;88;34;88;0;0;0;0;0;0
118674;41;108;41;108;41;108;0;0;0;0;0;0
112141;55;55;0;0;0;0;0;0;0;0;0;0
112142;70;70;0;0;0;0;0;0;0;0;0;0
112143;85;86;0;0;0;0;0;0;0;0;0;0
112144;100;101;0;0;0;0;0;0;0;0;0;0
112251;60;54;0;0;0;0;0;0;0;0;0;0
112252;83;75;0;0;0;0;0;0;0;0;0;0
112253;106;95;0;0;0;0;0;0;0;0;0;0
112254;130;117;0;0;0;0;0;0;0;0;0;0
118751;37;20;37;20;37;20;0;0;0;0;0;0
118752;51;27;51;27;51;27;0;0;0;0;0;0
118753;65;35;65;35;65;35;0;0;0;0;0;0
118754;80;43;80;43;80;43;0;0;0;0;0;0
112401;24;25;24;25;24;25;24;25;0;0;0;0
112402;33;34;33;34;33;34;33;34;0;0;0;0
112403;42;43;42;44;42;44;42;44;0;0;0;0
112404;51;53;51;54;51;54;51;54;0;0;0;0
112501;20;17;29;35;29;35;0;0;0;0;0;0
112502;27;23;40;48;40;48;0;0;0;0;0;0
112503;35;30;51;61;51;61;0;0;0;0;0;0
112504;43;36;62;75;62;75;0;0;0;0;0;0
118791;27;56;27;56;27;56;0;0;0;0;0;0
118792;35;72;35;72;35;72;0;0;0;0;0;0
118793;43;89;43;89;43;89;0;0;0;0;0;0
118794;51;105;51;105;51;105;0;0;0;0;0;0
112651;41;42;41;41;0;0;0;0;0;0;0;0
112652;53;54;53;54;0;0;0;0;0;0;0;0
112653;65;66;65;66;0;0;0;0;0;0;0;0
112654;77;78;77;78;0;0;0;0;0;0;0;0
112661;41;41;41;41;0;0;0;0;0;0;0;0
112662;53;54;53;54;0;0;0;0;0;0;0;0
112663;65;66;65;66;0;0;0;0;0;0;0;0
112664;77;78;77;78;0;0;0;0;0;0;0;0
112801;55;55;0;0;0;0;0;0;0;0;0;0
112802;70;70;0;0;0;0;0;0;0;0;0;0
112803;85;86;0;0;0;0;0;0;0;0;0;0
112804;100;101;0;0;0;0;0;0;0;0;0;0
118841;29;29;29;29;29;29;0;0;0;0;0;0
118842;39;39;39;39;39;39;0;0;0;0;0;0
118843;48;49;48;49;48;49;0;0;0;0;0;0
118844;58;59;58;59;58;59;0;0;0;0;0;0
113031;29;29;28;29;29;29;0;0;0;0;0;0
113032;38;39;38;38;38;39;0;0;0;0;0;0
113033;48;48;47;48;48;49;0;0;0;0;0;0
113034;57;58;57;58;58;58;0;0;0;0;0;0
113341;29;43;29;43;0;0;0;0;0;0;0;0
113342;40;60;40;60;0;0;0;0;0;0;0;0
113343;52;76;52;76;0;0;0;0;0;0;0;0
113344;63;93;63;93;0;0;0;0;0;0;0;0
113371;41;30;41;30;0;0;0;0;0;0;0;0
113372;56;41;56;41;0;0;0;0;0;0;0;0
113373;71;52;71;52;0;0;0;0;0;0;0;0
113374;87;64;87;64;0;0;0;0;0;0;0;0
113381;48;61;0;0;0;0;0;0;0;0;0;0
113382;66;84;0;0;0;0;0;0;0;0;0;0
113383;84;107;0;0;0;0;0;0;0;0;0;0
113384;103;131;0;0;0;0;0;0;0;0;0;0
118931;41;20;41;20;41;20;0;0;0;0;0;0
118932;56;27;56;27;56;27;0;0;0;0;0;0
118933;71;35;71;35;71;35;0;0;0;0;0;0
118934;87;43;87;42;87;43;0;0;0;0;0;0
113421;44;28;44;27;0;0;0;0;0;0;0;0
113422;56;35;56;34;0;0;0;0;0;0;0;0
113423;68;43;68;42;0;0;0;0;0;0;0;0
113424;79;50;79;49;0;0;0;0;0;0;0;0
118961;55;55;0;0;0;0;0;0;0;0;0;0
118962;70;71;0;0;0;0;0;0;0;0;0;0
118963;85;86;0;0;0;0;0;0;0;0;0;0
118964;100;101;0;0;0;0;0;0;0;0;0;0
113491;29;29;29;29;25;21;0;0;0;0;0;0
113492;40;41;40;41;34;29;0;0;0;0;0;0
113493;51;52;52;52;44;37;0;0;0;0;0;0
113494;63;64;63;64;54;45;0;0;0;0;0;0
113541;29;29;29;29;29;29;0;0;0;0;0;0
113542;39;39;39;39;39;39;0;0;0;0;0;0
113543;48;49;48;49;48;49;0;0;0;0;0;0
113544;58;59;58;59;58;59;0;0;0;0;0;0
113581;55;55;0;0;0;0;0;0;0;0;0;0
113582;70;70;0;0;0;0;0;0;0;0;0;0
113583;85;86;0;0;0;0;0;0;0;0;0;0
113584;100;101;0;0;0;0;0;0;0;0;0;0
113691;41;42;41;42;0;0;0;0;0;0;0;0
113692;53;54;53;54;0;0;0;0;0;0;0;0
113693;65;66;65;66;0;0;0;0;0;0;0;0
113694;77;78;77;78;0;0;0;0;0;0;0;0
119021;41;55;41;55;0;0;0;0;0;0;0;0
119022;54;71;54;71;0;0;0;0;0;0;0;0
119023;66;88;66;88;0;0;0;0;0;0;0;0
119024;78;104;78;104;0;0;0;0;0;0;0;0
119061;30;45;30;45;0;0;0;0;0;0;0;0
119062;41;62;41;62;0;0;0;0;0;0;0;0
119063;52;79;52;79;0;0;0;0;0;0;0;0
119064;64;97;64;97;0;0;0;0;0;0;0;0
113901;41;56;41;56;0;0;0;0;0;0;0;0
113902;53;73;53;73;0;0;0;0;0;0;0;0
113903;66;89;66;89;0;0;0;0;0;0;0;0
113904;78;106;78;106;0;0;0;0;0;0;0;0
119121;37;30;37;30;0;0;0;0;0;0;0;0
119122;51;41;51;41;0;0;0;0;0;0;0;0
119123;65;53;65;53;0;0;0;0;0;0;0;0
119124;79;64;79;64;0;0;0;0;0;0;0;0
113961;60;48;0;0;0;0;0;0;0;0;0;0
113962;83;67;0;0;0;0;0;0;0;0;0;0
113963;106;85;0;0;0;0;0;0;0;0;0;0
113964;130;105;0;0;0;0;0;0;0;0;0;0
114041;43;20;43;20;43;20;0;0;0;0;0;0
114042;59;27;59;27;59;27;0;0;0;0;0;0
114043;75;34;75;34;75;34;0;0;0;0;0;0
114044;92;42;92;42;92;42;0;0;0;0;0;0
114321;41;42;41;42;0;0;0;0;0;0;0;0
114322;53;54;53;54;0;0;0;0;0;0;0;0
114323;65;66;65;66;0;0;0;0;0;0;0;0
114324;78;79;78;78;0;0;0;0;0;0;0;0
114401;19;46;19;46;19;46;0;0;0;0;0;0
114402;26;63;26;63;26;63;0;0;0;0;0;0
114403;34;81;34;81;34;81;0;0;0;0;0;0
114404;41;99;41;99;41;99;0;0;0;0;0;0
114461;29;29;29;29;29;29;0;0;0;0;0;0
114462;38;39;38;39;38;39;0;0;0;0;0;0
114463;48;49;48;49;48;48;0;0;0;0;0;0
114464;58;58;58;58;57;58;0;0;0;0;0;0
114691;29;28;29;28;29;28;0;0;0;0;0;0
114692;38;37;38;37;38;37;0;0;0;0;0;0
114693;48;46;48;46;48;46;0;0;0;0;0;0
114694;57;56;57;56;57;56;0;0;0;0;0;0
119221;53;33;29;18;0;0;0;0;0;0;0;0
119222;73;46;41;25;0;0;0;0;0;0;0;0
119223;94;59;52;31;0;0;0;0;0;0;0;0
119224;115;72;64;39;0;0;0;0;0;0;0;0
114751;19;44;19;44;19;44;0;0;0;0;0;0
114752;26;61;26;61;26;61;0;0;0;0;0;0
114753;34;78;34;78;34;78;0;0;0;0;0;0
114754;41;96;41;96;41;96;0;0;0;0;0;0
114771;19;61;42;61;19;61;0;0;0;0;0;0
114772;24;78;55;78;24;78;0;0;0;0;0;0
114773;30;96;67;96;30;96;0;0;0;0;0;0
114774;35;114;80;114;35;114;0;0;0;0;0;0
114871;41;50;41;50;0;0;0;0;0;0;0;0
114872;53;65;53;65;0;0;0;0;0;0;0;0
114873;66;80;65;80;0;0;0;0;0;0;0;0
114874;78;94;78;94;0;0;0;0;0;0;0;0
114881;29;29;29;29;29;29;0;0;0;0;0;0
114882;38;39;38;39;38;39;0;0;0;0;0;0
114883;48;48;48;48;48;48;0;0;0;0;0;0
114884;57;58;57;58;57;58;0;0;0;0;0;0
114931;27;61;27;61;27;61;0;0;0;0;0;0
114932;35;79;35;79;35;79;0;0;0;0;0;0
114933;43;97;43;97;43;97;0;0;0;0;0;0
114934;51;115;51;115;51;115;0;0;0;0;0;0
119311;41;54;41;54;0;0;0;0;0;0;0;0
119312;54;70;54;70;0;0;0;0;0;0;0;0
119313;66;86;66;86;0;0;0;0;0;0;0;0
119314;78;102;78;102;0;0;0;0;0;0;0;0
119321;41;59;41;59;0;0;0;0;0;0;0;0
119322;53;76;53;76;0;0;0;0;0;0;0;0
119323;65;94;65;94;0;0;0;0;0;0;0;0
119324;77;111;77;111;0;0;0;0;0;0;0;0
119381;19;45;19;45;19;45;0;0;0;0;0;0
119382;26;62;26;62;26;62;0;0;0;0;0;0
119383;34;79;34;79;34;79;0;0;0;0;0;0
119384;41;97;41;97;41;97;0;0;0;0;0;0
115701;29;30;29;30;29;30;0;0;0;0;0;0
115702;38;40;38;40;38;40;0;0;0;0;0;0
115703;48;50;48;50;48;50;0;0;0;0;0;0
115704;58;60;58;60;58;60;0;0;0;0;0;0
116021;41;43;41;43;0;0;0;0;0;0;0;0
116022;54;56;54;56;0;0;0;0;0;0;0;0
116023;66;69;66;69;0;0;0;0;0;0;0;0
116024;78;82;78;82;0;0;0;0;0;0;0;0
116261;42;42;42;42;0;0;0;0;0;0;0;0
116262;54;54;54;54;0;0;0;0;0;0;0;0
116263;66;67;66;67;0;0;0;0;0;0;0;0
116264;78;79;78;79;0;0;0;0;0;0;0;0
116521;42;45;41;45;0;0;0;0;0;0;0;0
116522;54;58;54;58;0;0;0;0;0;0;0;0
116523;66;72;66;72;0;0;0;0;0;0;0;0
116524;78;85;78;85;0;0;0;0;0;0;0;0
122211;29;42;29;42;0;0;0;0;0;0;0;0
122212;40;58;40;58;0;0;0;0;0;0;0;0
122213;51;74;51;74;0;0;0;0;0;0;0;0
122214;63;91;63;91;0;0;0;0;0;0;0;0
122841;60;35;0;0;0;0;0;0;0;0;0;0
122842;83;48;0;0;0;0;0;0;0;0;0;0
122843;106;61;0;0;0;0;0;0;0;0;0;0
122844;130;75;0;0;0;0;0;0;0;0;0;0
122921;29;39;29;39;29;39;0;0;0;0;0;0
122922;39;52;39;52;39;52;0;0;0;0;0;0
122923;48;65;48;65;48;65;0;0;0;0;0;0
122924;58;78;58;78;58;78;0;0;0;0;0;0
122931;29;39;29;39;29;39;0;0;0;0;0;0
122932;39;52;39;52;39;52;0;0;0;0;0;0
122933;48;65;48;65;48;65;0;0;0;0;0;0
122934;58;78;58;78;58;78;0;0;0;0;0;0
122941;29;39;29;39;29;39;0;0;0;0;0;0
122942;38;52;38;52;38;52;0;0;0;0;0;0
122943;48;65;48;65;48;65;0;0;0;0;0;0
122944;58;78;58;78;58;78;0;0;0;0;0;0
123151;27;44;27;44;27;44;0;0;0;0;0;0
123152;35;57;35;57;35;57;0;0;0;0;0;0
123153;43;69;43;69;43;69;0;0;0;0;0;0
123154;51;82;51;82;51;82;0;0;0;0;0;0
123161;43;24;43;24;0;0;0;0;0;0;0;0
123162;60;33;60;33;0;0;0;0;0;0;0;0
123163;76;42;76;42;0;0;0;0;0;0;0;0
123164;94;52;94;52;0;0;0;0;0;0;0;0
117221;23;48;20;36;12;26;0;0;0;0;0;0
117222;32;66;27;50;17;36;0;0;0;0;0;0
117223;40;84;35;64;22;46;0;0;0;0;0;0
117224;50;103;43;78;26;57;0;0;0;0;0;0
100351;13;36;17;48;21;56;17;48;13;36;0;0
100352;18;47;23;64;28;74;23;64;18;47;0;0
100353;22;59;29;80;36;93;29;80;22;59;0;0
100354;27;71;34;96;43;111;34;96;27;71;0;0
117231;36;47;26;40;17;32;0;0;0;0;0;0
117232;47;61;34;51;22;42;0;0;0;0;0;0
117233;57;75;41;63;27;51;0;0;0;0;0;0
117234;68;88;49;75;32;61;0;0;0;0;0;0
117251;37;14;37;30;37;14;0;0;0;0;0;0
117252;52;20;52;43;52;20;0;0;0;0;0;0
117253;66;25;66;54;66;25;0;0;0;0;0;0
117254;81;31;81;67;81;31;0;0;0;0;0;0
100601;19;49;19;49;19;49;0;0;0;0;0;0
100602;26;67;26;67;26;67;0;0;0;0;0;0
100603;34;86;34;86;34;86;0;0;0;0;0;0
100604;41;106;41;106;41;106;0;0;0;0;0;0
100901;20;54;20;54;20;54;20;54;0;0;0;0
100902;26;70;26;70;26;70;26;70;0;0;0;0
100903;32;86;32;86;32;86;32;86;0;0;0;0
100904;38;102;38;102;38;102;38;102;0;0;0;0
100951;20;36;19;57;19;57;20;36;0;0;0;0
100952;26;46;25;74;25;74;26;46;0;0;0;0
100953;31;57;30;90;31;90;31;57;0;0;0;0
100954;37;67;36;107;36;107;37;67;0;0;0;0
101341;27;57;27;57;27;57;0;0;0;0;0;0
101342;35;73;35;73;35;73;0;0;0;0;0;0
101343;43;90;43;90;43;90;0;0;0;0;0;0
101344;51;107;51;107;51;107;0;0;0;0;0;0
101511;55;55;0;0;0;0;0;0;0;0;0;0
101512;70;71;0;0;0;0;0;0;0;0;0;0
101513;85;86;0;0;0;0;0;0;0;0;0;0
101514;100;101;0;0;0;0;0;0;0;0;0;0
101581;27;57;27;57;27;57;0;0;0;0;0;0
101582;35;74;35;74;35;74;0;0;0;0;0;0
101583;43;91;43;91;43;91;0;0;0;0;0;0
101584;51;108;51;108;51;108;0;0;0;0;0;0
101661;41;39;41;39;0;0;0;0;0;0;0;0
101662;53;51;53;51;0;0;0;0;0;0;0;0
101663;65;63;66;63;0;0;0;0;0;0;0;0
101664;78;74;78;74;0;0;0;0;0;0;0;0
102111;19;44;19;44;19;44;0;0;0;0;0;0
102112;26;61;27;61;26;61;0;0;0;0;0;0
102113;34;78;34;78;34;78;0;0;0;0;0;0
102114;41;95;42;95;41;95;0;0;0;0;0;0
102631;29;45;29;45;0;0;0;0;0;0;0;0
102632;40;62;41;62;0;0;0;0;0;0;0;0
102633;52;79;52;79;0;0;0;0;0;0;0;0
102634;63;97;63;97;0;0;0;0;0;0;0;0
102831;17;42;23;61;23;60;17;42;0;0;0;0
102832;22;55;29;79;29;78;22;55;0;0;0;0
102833;26;67;36;97;36;95;26;67;0;0;0;0
102834;31;79;43;115;43;113;31;79;0;0;0;0
102851;38;19;38;19;38;19;0;0;0;0;0;0
102852;52;27;52;27;52;27;0;0;0;0;0;0
102853;66;34;66;34;66;34;0;0;0;0;0;0
102854;81;42;81;42;81;42;0;0;0;0;0;0
102931;20;58;43;58;20;58;0;0;0;0;0;0
102932;26;76;56;76;26;76;0;0;0;0;0;0
102933;32;93;68;93;32;93;0;0;0;0;0;0
102934;37;110;81;110;37;110;0;0;0;0;0;0
103041;50;61;0;0;0;0;0;0;0;0;0;0
103042;69;84;0;0;0;0;0;0;0;0;0;0
103043;88;107;0;0;0;0;0;0;0;0;0;0
103044;107;130;0;0;0;0;0;0;0;0;0;0
103071;42;61;0;0;0;0;0;0;0;0;0;0
103072;57;83;0;0;0;0;0;0;0;0;0;0
103073;73;107;0;0;0;0;0;0;0;0;0;0
103074;90;131;0;0;0;0;0;0;0;0;0;0
103181;41;52;41;52;0;0;0;0;0;0;0;0
103182;53;68;53;68;0;0;0;0;0;0;0;0
103183;65;83;65;83;0;0;0;0;0;0;0;0
103184;77;98;77;98;0;0;0;0;0;0;0;0
104141;27;55;27;55;0;0;0;0;0;0;0;0
104142;34;71;34;71;0;0;0;0;0;0;0;0
104143;41;86;41;86;0;0;0;0;0;0;0;0
104144;49;101;49;101;0;0;0;0;0;0;0;0
117361;26;48;26;48;27;48;0;0;0;0;0;0
117362;34;62;34;62;34;62;0;0;0;0;0;0
117363;42;76;42;76;42;76;0;0;0;0;0;0
117364;50;90;50;90;50;90;0;0;0;0;0;0
